wallet_id,user_id,balance,currency,status,created_at,updated_at
W000280,U000280,191950.13,IDR,ACTIVE,2025-07-26 08:00:00,2025-08-05 08:00:00
W000281,U000281,231506.34,IDR,ACTIVE,2025-03-05 15:00:00,2025-06-18 15:00:00
W000282,U000282,5625.95,IDR,ACTIVE,2026-07-17 17:00:00,2026-08-23 00:00:00
W000283,U000283,31981.32,IDR,ACTIVE,2025-06-04 18:00:00,2025-07-23 18:00:00
W000284,U000284,57473.68,IDR,ACTIVE,2026-05-10 16:00:00,2026-08-23 00:00:00
W000285,U000285,20788.67,IDR,ACTIVE,2024-08-19 00:00:00,2025-01-16 00:00:00
W000286,U000286,77712.14,IDR,ACTIVE,2024-08-12 22:00:00,2025-07-23 22:00:00
W000287,U000287,33583.42,IDR,ACTIVE,2025-01-25 10:00:00,2025-09-01 10:00:00
W000288,U000288,80429.88,IDR,ACTIVE,2024-02-12 20:00:00,2024-07-03 20:00:00
W000289,U000289,34546.97,IDR,ACTIVE,2025-01-04 01:00:00,2025-09-03 01:00:00
W000290,U000290,35951.86,IDR,ACTIVE,2024-09-29 05:00:00,2025-11-15 05:00:00
W000291,U000291,79799.5,IDR,ACTIVE,2025-10-15 21:00:00,2026-06-29 21:00:00
W000292,U000292,153847.25,IDR,ACTIVE,2026-01-11 16:00:00,2026-08-23 00:00:00
W000293,U000293,110576.2,IDR,ACTIVE,2026-02-23 14:00:00,2026-08-23 00:00:00
W000294,U000294,57959.29,IDR,ACTIVE,2025-04-13 21:00:00,2026-04-16 21:00:00
W000295,U000295,10102.73,IDR,ACTIVE,2026-01-15 18:00:00,2026-08-23 00:00:00
W000296,U000296,35136.51,IDR,ACTIVE,2024-06-16 12:00:00,2024-11-26 12:00:00
W000297,U000297,31670.94,IDR,ACTIVE,2024-05-07 14:00:00,2024-08-07 14:00:00
W000298,U000298,125620.02,IDR,ACTIVE,2025-03-03 13:00:00,2025-07-07 13:00:00
W000299,U000299,70096.95,IDR,FROZEN,2026-07-18 02:00:00,2026-08-23 00:00:00
W000300,U000300,72762.43,IDR,ACTIVE,2026-02-24 08:00:00,2026-08-23 00:00:00
W000301,U000301,27020.33,IDR,ACTIVE,2024-06-27 14:00:00,2025-04-07 14:00:00
W000302,U000302,242660.33,IDR,ACTIVE,2024-12-22 13:00:00,2025-08-09 13:00:00
W000303,U000303,72263.42,IDR,ACTIVE,2025-09-11 04:00:00,2026-03-27 04:00:00
W000304,U000304,25560.91,IDR,ACTIVE,2025-05-01 15:00:00,2026-04-21 15:00:00
W000305,U000305,27266.88,IDR,ACTIVE,2024-08-25 17:00:00,2025-10-24 17:00:00
W000306,U000306,83480.83,IDR,ACTIVE,2024-05-12 17:00:00,2025-09-20 17:00:00
W000307,U000307,24693.27,IDR,ACTIVE,2025-08-01 18:00:00,2026-08-23 00:00:00
W000308,U000308,32053.62,IDR,ACTIVE,2024-04-03 05:00:00,2025-06-11 05:00:00
W000309,U000309,19904.75,IDR,ACTIVE,2025-10-20 17:00:00,2026-08-23 00:00:00
W000310,U000310,124511.23,IDR,ACTIVE,2026-07-23 17:00:00,2026-08-23 00:00:00
W000311,U000311,25224.56,IDR,ACTIVE,2026-06-17 20:00:00,2026-08-23 00:00:00
W000312,U000312,293467.75,IDR,ACTIVE,2026-01-20 18:00:00,2026-08-23 00:00:00
W000313,U000313,94692.4,IDR,ACTIVE,2025-07-26 18:00:00,2025-08-27 18:00:00
W000314,U000314,19835.44,IDR,ACTIVE,2025-02-21 12:00:00,2025-03-06 12:00:00
W000315,U000315,109503.66,IDR,ACTIVE,2025-04-26 16:00:00,2025-09-22 16:00:00
W000316,U000316,243166.18,IDR,ACTIVE,2024-01-10 23:00:00,2024-12-31 23:00:00
W000317,U000317,55510.58,IDR,ACTIVE,2024-08-09 21:00:00,2025-05-22 21:00:00
W000318,U000318,278605.29,IDR,ACTIVE,2026-04-05 11:00:00,2026-07-12 11:00:00
W000319,U000319,96581.32,IDR,ACTIVE,2025-12-06 22:00:00,2026-04-01 22:00:00
W000320,U000320,33616.47,IDR,ACTIVE,2025-04-29 22:00:00,2026-06-09 22:00:00
W000321,U000321,548164.08,IDR,ACTIVE,2026-07-16 06:00:00,2026-08-23 00:00:00
W000322,U000322,15557.39,IDR,ACTIVE,2024-03-19 06:00:00,2024-05-21 06:00:00
W000323,U000323,43401.41,IDR,ACTIVE,2025-11-21 10:00:00,2026-05-28 10:00:00
W000324,U000324,57960.61,IDR,ACTIVE,2026-08-03 12:00:00,2026-08-23 00:00:00
W000325,U000325,435262.31,IDR,ACTIVE,2024-12-01 00:00:00,2025-08-10 00:00:00
W000326,U000326,127666.52,IDR,ACTIVE,2024-06-21 13:00:00,2025-07-10 13:00:00
W000327,U000327,105994.37,IDR,ACTIVE,2024-12-10 08:00:00,2025-04-19 08:00:00
W000328,U000328,29042.44,IDR,ACTIVE,2024-11-15 22:00:00,2026-03-02 22:00:00
W000329,U000329,53468.15,IDR,ACTIVE,2024-07-05 08:00:00,2025-07-23 08:00:00
W000330,U000330,34362.7,IDR,ACTIVE,2024-09-30 00:00:00,2024-10-02 00:00:00
W000331,U000331,102278.91,IDR,ACTIVE,2024-12-23 23:00:00,2026-01-02 23:00:00
W000332,U000332,200588.37,IDR,ACTIVE,2025-09-09 01:00:00,2026-08-23 00:00:00
W000333,U000333,733401.74,IDR,ACTIVE,2025-12-16 11:00:00,2026-07-14 11:00:00
W000334,U000334,38114.84,IDR,ACTIVE,2026-06-13 04:00:00,2026-08-23 00:00:00
W000335,U000335,15177.82,IDR,ACTIVE,2024-06-27 01:00:00,2025-07-04 01:00:00
W000336,U000336,44106.73,IDR,ACTIVE,2024-09-24 09:00:00,2026-02-02 09:00:00
W000337,U000337,170792.38,IDR,ACTIVE,2024-05-16 14:00:00,2025-06-13 14:00:00
W000338,U000338,25895.47,IDR,ACTIVE,2026-07-05 15:00:00,2026-08-23 00:00:00
W000339,U000339,60057.64,IDR,ACTIVE,2025-06-13 13:00:00,2026-03-08 13:00:00
W000340,U000340,107433.03,IDR,ACTIVE,2024-04-30 05:00:00,2024-07-29 05:00:00
W000341,U000341,38859.15,IDR,ACTIVE,2025-07-01 17:00:00,2026-03-15 17:00:00
W000342,U000342,75488.15,IDR,ACTIVE,2024-06-10 10:00:00,2025-06-28 10:00:00
W000343,U000343,23685.71,IDR,ACTIVE,2024-09-27 04:00:00,2025-05-17 04:00:00
W000344,U000344,217169.54,IDR,ACTIVE,2024-10-02 23:00:00,2025-02-15 23:00:00
W000345,U000345,47400.74,IDR,ACTIVE,2026-05-26 18:00:00,2026-08-23 00:00:00
W000346,U000346,73276.78,IDR,ACTIVE,2024-08-23 18:00:00,2025-10-18 18:00:00
W000347,U000347,10459.22,IDR,ACTIVE,2025-11-19 19:00:00,2026-02-03 19:00:00
W000348,U000348,20840.97,IDR,ACTIVE,2026-07-08 03:00:00,2026-08-23 00:00:00
W000349,U000349,164452.87,IDR,ACTIVE,2024-04-27 19:00:00,2024-12-28 19:00:00
W000350,U000350,38339.75,IDR,FROZEN,2024-03-01 06:00:00,2025-04-20 06:00:00
W000351,U000351,24786.12,IDR,ACTIVE,2024-04-30 13:00:00,2025-03-19 13:00:00
W000352,U000352,14147.39,IDR,ACTIVE,2026-02-27 08:00:00,2026-08-23 00:00:00
W000353,U000353,212422.03,IDR,ACTIVE,2026-05-13 11:00:00,2026-08-23 00:00:00
W000354,U000354,121775.29,IDR,ACTIVE,2024-10-20 17:00:00,2025-10-14 17:00:00
W000355,U000355,113384.88,IDR,ACTIVE,2025-06-19 23:00:00,2025-10-21 23:00:00
W000356,U000356,326970.03,IDR,ACTIVE,2024-03-03 15:00:00,2025-06-11 15:00:00
W000357,U000357,43443.48,IDR,ACTIVE,2025-03-15 01:00:00,2026-05-18 01:00:00
W000358,U000358,15335.97,IDR,ACTIVE,2026-07-19 10:00:00,2026-08-23 00:00:00
W000359,U000359,63626.5,IDR,ACTIVE,2024-05-28 23:00:00,2025-05-19 23:00:00
W000360,U000360,410974.26,IDR,ACTIVE,2026-07-25 11:00:00,2026-08-23 00:00:00
W000361,U000361,64943.77,IDR,ACTIVE,2024-05-08 18:00:00,2024-06-05 18:00:00
W000362,U000362,194627.63,IDR,ACTIVE,2024-07-20 22:00:00,2025-09-05 22:00:00
W000363,U000363,15851.07,IDR,ACTIVE,2026-05-19 14:00:00,2026-07-19 14:00:00
W000364,U000364,28500.36,IDR,FROZEN,2026-03-30 10:00:00,2026-07-07 10:00:00
W000365,U000365,153727.77,IDR,ACTIVE,2026-03-02 12:00:00,2026-03-03 12:00:00
W000366,U000366,71772.3,IDR,ACTIVE,2025-04-26 03:00:00,2025-12-25 03:00:00
W000367,U000367,54507.66,IDR,ACTIVE,2024-10-26 07:00:00,2025-10-19 07:00:00
W000368,U000368,191568.55,IDR,ACTIVE,2025-04-04 08:00:00,2025-05-05 08:00:00
W000369,U000369,151450.73,IDR,ACTIVE,2024-07-22 11:00:00,2025-01-31 11:00:00
W000370,U000370,73754.11,IDR,ACTIVE,2024-09-09 01:00:00,2025-02-06 01:00:00
W000371,U000371,5684.61,IDR,ACTIVE,2024-03-08 06:00:00,2025-06-11 06:00:00
W000372,U000372,60977.03,IDR,ACTIVE,2025-11-21 13:00:00,2026-08-23 00:00:00
W000373,U000373,93511.42,IDR,ACTIVE,2024-12-30 15:00:00,2025-08-25 15:00:00
W000374,U000374,10697.26,IDR,ACTIVE,2025-12-30 04:00:00,2026-08-23 00:00:00
W000375,U000375,90254.01,IDR,FROZEN,2025-11-15 14:00:00,2026-01-10 14:00:00
W000376,U000376,201726.23,IDR,ACTIVE,2024-11-06 14:00:00,2025-08-27 14:00:00
W000377,U000377,60862.61,IDR,ACTIVE,2025-08-01 23:00:00,2026-07-19 23:00:00
W000378,U000378,22315.96,IDR,FROZEN,2024-05-11 03:00:00,2024-12-21 03:00:00
W000379,U000379,6274.25,IDR,ACTIVE,2025-11-29 06:00:00,2026-08-23 00:00:00
W000380,U000380,92134.96,IDR,ACTIVE,2025-12-02 00:00:00,2026-06-30 00:00:00
W000381,U000381,11858.82,IDR,ACTIVE,2025-10-07 05:00:00,2026-08-23 00:00:00
W000382,U000382,112391.04,IDR,ACTIVE,2025-08-04 05:00:00,2026-05-22 05:00:00
W000383,U000383,386176.01,IDR,ACTIVE,2025-08-07 19:00:00,2026-08-23 00:00:00
W000384,U000384,7034.41,IDR,ACTIVE,2024-06-02 22:00:00,2024-10-30 22:00:00
W000385,U000385,29744.49,IDR,ACTIVE,2024-08-01 16:00:00,2025-05-08 16:00:00
W000386,U000386,48563.35,IDR,ACTIVE,2024-08-05 03:00:00,2025-04-11 03:00:00
W000387,U000387,414928.31,IDR,ACTIVE,2024-01-11 13:00:00,2024-09-03 13:00:00
W000388,U000388,68586.84,IDR,ACTIVE,2025-02-02 04:00:00,2026-05-25 04:00:00
W000389,U000389,38705.5,IDR,ACTIVE,2025-01-04 14:00:00,2025-01-21 14:00:00
W000390,U000390,170777.49,IDR,ACTIVE,2025-01-05 23:00:00,2025-07-02 23:00:00
W000391,U000391,40774.75,IDR,ACTIVE,2026-02-16 07:00:00,2026-08-23 00:00:00
W000392,U000392,27941.45,IDR,ACTIVE,2026-06-12 12:00:00,2026-08-23 00:00:00
W000393,U000393,110554.68,IDR,ACTIVE,2024-01-03 18:00:00,2024-02-06 18:00:00
W000394,U000394,186796.82,IDR,ACTIVE,2026-06-06 16:00:00,2026-08-23 00:00:00
W000395,U000395,4870.94,IDR,ACTIVE,2026-03-25 08:00:00,2026-08-23 00:00:00
W000396,U000396,27756.73,IDR,ACTIVE,2026-03-29 04:00:00,2026-08-23 00:00:00
W000397,U000397,74512.21,IDR,ACTIVE,2024-03-09 01:00:00,2025-05-05 01:00:00
W000398,U000398,50674.86,IDR,ACTIVE,2025-01-30 12:00:00,2026-03-19 12:00:00
W000399,U000399,59160.1,IDR,ACTIVE,2024-04-15 16:00:00,2024-07-04 16:00:00
W000400,U000400,22515.9,IDR,ACTIVE,2026-06-24 01:00:00,2026-08-23 00:00:00
W000401,U000401,119815.23,IDR,ACTIVE,2025-07-01 13:00:00,2026-05-14 13:00:00
W000402,U000402,291995.71,IDR,ACTIVE,2025-12-22 12:00:00,2026-08-23 00:00:00
W000403,U000403,27173.1,IDR,ACTIVE,2024-02-27 10:00:00,2025-02-24 10:00:00
W000404,U000404,119708.54,IDR,ACTIVE,2024-11-07 11:00:00,2024-11-23 11:00:00
W000405,U000405,166368.88,IDR,ACTIVE,2025-04-28 05:00:00,2025-11-15 05:00:00
W000406,U000406,73954.8,IDR,ACTIVE,2026-01-05 07:00:00,2026-05-16 07:00:00
W000407,U000407,114336.89,IDR,ACTIVE,2025-03-20 22:00:00,2026-02-02 22:00:00
W000408,U000408,30198.86,IDR,ACTIVE,2025-03-01 07:00:00,2025-04-17 07:00:00
W000409,U000409,272505.43,IDR,ACTIVE,2025-11-14 04:00:00,2026-08-23 00:00:00
W000410,U000410,188431.0,IDR,ACTIVE,2026-02-11 01:00:00,2026-08-23 00:00:00
W000411,U000411,214203.94,IDR,ACTIVE,2026-03-19 13:00:00,2026-08-23 00:00:00
W000412,U000412,19232.64,IDR,ACTIVE,2024-05-03 13:00:00,2024-11-26 13:00:00
W000413,U000413,99637.64,IDR,ACTIVE,2024-05-05 09:00:00,2025-04-05 09:00:00
W000414,U000414,32335.75,IDR,ACTIVE,2026-07-25 10:00:00,2026-08-23 00:00:00
W000415,U000415,301656.71,IDR,ACTIVE,2025-11-22 20:00:00,2026-02-21 20:00:00
W000416,U000416,27710.74,IDR,ACTIVE,2025-07-02 05:00:00,2026-05-19 05:00:00
W000417,U000417,77048.85,IDR,ACTIVE,2024-04-28 03:00:00,2025-04-17 03:00:00
W000418,U000418,8347.28,IDR,ACTIVE,2024-09-06 18:00:00,2025-01-26 18:00:00
W000419,U000419,76642.43,IDR,ACTIVE,2026-08-01 10:00:00,2026-08-23 00:00:00
W000420,U000420,19434.44,IDR,ACTIVE,2024-04-16 05:00:00,2025-08-12 05:00:00
W000421,U000421,105119.65,IDR,ACTIVE,2025-08-19 23:00:00,2026-03-29 23:00:00
W000422,U000422,52169.79,IDR,ACTIVE,2025-11-29 14:00:00,2026-08-23 00:00:00
W000423,U000423,41942.93,IDR,ACTIVE,2025-11-22 00:00:00,2026-05-28 00:00:00
W000424,U000424,311102.46,IDR,ACTIVE,2024-08-03 02:00:00,2024-12-03 02:00:00
W000425,U000425,600757.47,IDR,ACTIVE,2025-05-05 01:00:00,2026-08-23 00:00:00
W000426,U000426,14774.5,IDR,ACTIVE,2024-06-26 14:00:00,2024-10-18 14:00:00
W000427,U000427,43266.85,IDR,ACTIVE,2026-02-14 03:00:00,2026-06-08 03:00:00
W000428,U000428,141439.99,IDR,ACTIVE,2024-07-02 14:00:00,2025-09-13 14:00:00
W000429,U000429,87988.94,IDR,ACTIVE,2025-03-21 20:00:00,2026-01-01 20:00:00
W000430,U000430,133061.5,IDR,ACTIVE,2024-07-10 09:00:00,2025-01-08 09:00:00
W000431,U000431,55969.01,IDR,ACTIVE,2025-11-23 11:00:00,2026-01-30 11:00:00
W000432,U000432,197523.29,IDR,ACTIVE,2025-06-24 03:00:00,2025-12-02 03:00:00
W000433,U000433,73680.16,IDR,ACTIVE,2026-04-22 00:00:00,2026-08-23 00:00:00
W000434,U000434,93496.37,IDR,ACTIVE,2024-08-03 23:00:00,2025-01-28 23:00:00
W000435,U000435,19455.36,IDR,ACTIVE,2026-05-12 11:00:00,2026-08-23 00:00:00
W000436,U000436,66339.54,IDR,ACTIVE,2026-05-06 11:00:00,2026-08-23 00:00:00
W000437,U000437,143136.78,IDR,ACTIVE,2025-04-25 19:00:00,2026-08-22 19:00:00
W000438,U000438,83047.71,IDR,ACTIVE,2025-05-08 01:00:00,2026-02-19 01:00:00
W000439,U000439,459186.0,IDR,FROZEN,2025-12-25 17:00:00,2026-08-23 00:00:00
W000440,U000440,69360.78,IDR,ACTIVE,2026-07-03 09:00:00,2026-08-19 09:00:00
W000441,U000441,99761.28,IDR,ACTIVE,2026-02-20 06:00:00,2026-08-14 06:00:00
W000442,U000442,73257.7,IDR,FROZEN,2024-09-10 18:00:00,2025-07-05 18:00:00
W000443,U000443,57839.99,IDR,ACTIVE,2026-03-19 17:00:00,2026-08-23 00:00:00
W000444,U000444,148111.05,IDR,ACTIVE,2025-01-25 20:00:00,2025-04-23 20:00:00
W000445,U000445,53970.21,IDR,ACTIVE,2026-08-13 17:00:00,2026-08-23 00:00:00
W000446,U000446,18389.58,IDR,ACTIVE,2024-09-20 04:00:00,2025-12-11 04:00:00
W000447,U000447,294202.89,IDR,ACTIVE,2026-07-30 07:00:00,2026-08-23 00:00:00
W000448,U000448,33265.03,IDR,FROZEN,2024-03-12 00:00:00,2024-03-29 00:00:00
W000449,U000449,14140.51,IDR,ACTIVE,2024-02-18 20:00:00,2024-05-23 20:00:00
W000450,U000450,113344.48,IDR,ACTIVE,2025-01-16 21:00:00,2025-07-12 21:00:00
W000451,U000451,342597.34,IDR,ACTIVE,2025-12-05 11:00:00,2026-01-18 11:00:00
W000452,U000452,116261.57,IDR,ACTIVE,2024-09-03 18:00:00,2025-11-23 18:00:00
W000453,U000453,246431.83,IDR,ACTIVE,2025-12-23 22:00:00,2026-08-23 00:00:00
W000454,U000454,24979.25,IDR,ACTIVE,2024-08-12 02:00:00,2025-10-29 02:00:00
W000455,U000455,18622.67,IDR,ACTIVE,2025-09-13 06:00:00,2026-05-14 06:00:00
W000456,U000456,43114.94,IDR,ACTIVE,2025-01-12 08:00:00,2025-11-09 08:00:00
W000457,U000457,181266.05,IDR,CLOSED,2025-11-30 06:00:00,2026-01-03 06:00:00
W000458,U000458,105514.34,IDR,ACTIVE,2024-03-19 14:00:00,2025-05-03 14:00:00
W000459,U000459,114040.68,IDR,ACTIVE,2024-09-05 08:00:00,2025-10-01 08:00:00
W000460,U000460,69319.09,IDR,ACTIVE,2025-05-01 10:00:00,2026-01-27 10:00:00
W000461,U000461,43936.04,IDR,ACTIVE,2025-12-28 00:00:00,2026-08-23 00:00:00
W000462,U000462,72548.04,IDR,ACTIVE,2024-05-19 19:00:00,2025-01-26 19:00:00
W000463,U000463,52138.8,IDR,ACTIVE,2025-12-12 22:00:00,2026-03-03 22:00:00
W000464,U000464,41051.25,IDR,ACTIVE,2026-06-25 06:00:00,2026-08-23 00:00:00
W000465,U000465,90503.83,IDR,ACTIVE,2025-03-14 13:00:00,2026-04-08 13:00:00
W000466,U000466,47419.63,IDR,ACTIVE,2024-01-13 12:00:00,2024-06-02 12:00:00
W000467,U000467,80244.13,IDR,ACTIVE,2024-07-29 12:00:00,2024-09-06 12:00:00
W000468,U000468,9132.22,IDR,ACTIVE,2025-09-19 04:00:00,2026-08-23 00:00:00
W000469,U000469,73654.42,IDR,CLOSED,2024-03-22 13:00:00,2025-04-20 13:00:00
W000470,U000470,47132.91,IDR,ACTIVE,2025-03-25 07:00:00,2025-06-10 07:00:00
W000471,U000471,262530.15,IDR,ACTIVE,2025-11-30 04:00:00,2026-08-23 00:00:00
W000472,U000472,13596.98,IDR,ACTIVE,2025-09-05 08:00:00,2026-08-23 00:00:00
W000473,U000473,68262.74,IDR,ACTIVE,2025-07-22 01:00:00,2026-08-05 01:00:00
W000474,U000474,145051.28,IDR,ACTIVE,2026-07-26 16:00:00,2026-08-23 00:00:00
W000475,U000475,54213.52,IDR,ACTIVE,2024-03-03 03:00:00,2024-07-19 03:00:00
W000476,U000476,45595.9,IDR,ACTIVE,2025-06-03 22:00:00,2025-07-28 22:00:00
W000477,U000477,144503.96,IDR,ACTIVE,2025-12-10 18:00:00,2026-08-23 00:00:00
W000478,U000478,102805.03,IDR,CLOSED,2025-05-10 02:00:00,2026-03-21 02:00:00
W000479,U000479,111199.72,IDR,ACTIVE,2025-04-11 17:00:00,2025-08-28 17:00:00
W000480,U000480,41129.92,IDR,ACTIVE,2026-03-02 17:00:00,2026-08-23 00:00:00
W000481,U000481,36413.06,IDR,ACTIVE,2025-04-12 08:00:00,2025-08-16 08:00:00
W000482,U000482,80344.75,IDR,ACTIVE,2024-06-20 09:00:00,2025-03-30 09:00:00
W000483,U000483,158167.89,IDR,ACTIVE,2025-04-24 20:00:00,2026-05-01 20:00:00
W000484,U000484,16395.16,IDR,ACTIVE,2025-02-18 03:00:00,2026-04-08 03:00:00
W000485,U000485,56143.28,IDR,ACTIVE,2026-06-25 12:00:00,2026-08-23 00:00:00
W000486,U000486,37980.5,IDR,ACTIVE,2025-08-13 15:00:00,2026-08-23 00:00:00
W000487,U000487,63098.82,IDR,ACTIVE,2026-06-10 07:00:00,2026-06-14 07:00:00
W000488,U000488,130591.4,IDR,ACTIVE,2025-11-18 00:00:00,2026-08-11 00:00:00
W000489,U000489,27226.67,IDR,ACTIVE,2025-10-03 10:00:00,2026-06-23 10:00:00
W000490,U000490,115488.83,IDR,ACTIVE,2026-02-20 18:00:00,2026-08-23 00:00:00
W000491,U000491,42474.74,IDR,ACTIVE,2024-08-02 10:00:00,2025-10-12 10:00:00
W000492,U000492,187626.28,IDR,ACTIVE,2025-05-21 16:00:00,2025-06-11 16:00:00
W000493,U000493,28719.42,IDR,ACTIVE,2025-12-17 03:00:00,2026-05-03 03:00:00
W000494,U000494,155738.85,IDR,ACTIVE,2026-01-22 06:00:00,2026-05-12 06:00:00
W000495,U000495,17963.31,IDR,ACTIVE,2025-04-09 22:00:00,2026-06-12 22:00:00
W000496,U000496,75001.0,IDR,ACTIVE,2026-01-15 10:00:00,2026-02-01 10:00:00
W000497,U000497,118100.81,IDR,ACTIVE,2026-06-11 23:00:00,2026-08-07 23:00:00
W000498,U000498,29432.75,IDR,ACTIVE,2024-08-17 23:00:00,2025-11-17 23:00:00
W000499,U000499,7225.03,IDR,ACTIVE,2024-05-02 10:00:00,2024-11-10 10:00:00
W000500,U000500,39186.94,IDR,ACTIVE,2026-04-18 07:00:00,2026-08-23 00:00:00
W000501,U000501,63782.37,IDR,ACTIVE,2026-08-16 16:00:00,2026-08-23 00:00:00
W000502,U000502,45440.54,IDR,ACTIVE,2026-04-06 13:00:00,2026-08-23 00:00:00
W000503,U000503,35807.45,IDR,FROZEN,2025-10-06 18:00:00,2025-10-25 18:00:00
W000504,U000504,146921.8,IDR,ACTIVE,2024-01-11 05:00:00,2025-05-17 05:00:00
W000505,U000505,210280.46,IDR,ACTIVE,2026-01-11 07:00:00,2026-02-15 07:00:00
W000506,U000506,196361.65,IDR,ACTIVE,2025-05-13 13:00:00,2026-05-07 13:00:00
W000507,U000507,98384.11,IDR,ACTIVE,2024-12-27 18:00:00,2025-05-31 18:00:00
W000508,U000508,112995.13,IDR,ACTIVE,2025-10-12 00:00:00,2026-08-23 00:00:00
W000509,U000509,25162.63,IDR,ACTIVE,2026-02-08 20:00:00,2026-03-18 20:00:00
W000510,U000510,58122.68,IDR,ACTIVE,2026-06-01 09:00:00,2026-08-23 00:00:00
W000511,U000511,69165.23,IDR,FROZEN,2025-03-19 14:00:00,2026-05-17 14:00:00
W000512,U000512,83348.33,IDR,ACTIVE,2026-02-23 08:00:00,2026-05-07 08:00:00
W000513,U000513,81868.18,IDR,ACTIVE,2024-06-25 03:00:00,2024-09-09 03:00:00
W000514,U000514,63942.38,IDR,ACTIVE,2025-02-05 21:00:00,2026-02-10 21:00:00
W000515,U000515,97206.36,IDR,ACTIVE,2025-06-09 11:00:00,2026-03-25 11:00:00
W000516,U000516,78235.23,IDR,ACTIVE,2024-10-29 06:00:00,2025-05-20 06:00:00
W000517,U000517,78054.6,IDR,ACTIVE,2026-03-11 01:00:00,2026-08-23 00:00:00
W000518,U000518,31288.36,IDR,ACTIVE,2024-05-29 19:00:00,2025-02-13 19:00:00
W000519,U000519,20304.27,IDR,ACTIVE,2025-01-22 08:00:00,2025-11-17 08:00:00
W000520,U000520,83771.43,IDR,ACTIVE,2025-01-02 23:00:00,2025-06-15 23:00:00
W000521,U000521,40830.41,IDR,ACTIVE,2026-06-10 02:00:00,2026-08-23 00:00:00
W000522,U000522,32660.32,IDR,ACTIVE,2025-01-02 12:00:00,2025-01-04 12:00:00
W000523,U000523,121358.65,IDR,ACTIVE,2025-12-25 04:00:00,2025-12-25 04:00:00
W000524,U000524,58740.09,IDR,ACTIVE,2026-02-19 07:00:00,2026-03-31 07:00:00
W000525,U000525,247752.35,IDR,ACTIVE,2025-04-05 08:00:00,2026-04-21 08:00:00
W000526,U000526,108240.83,IDR,ACTIVE,2026-01-13 11:00:00,2026-08-14 11:00:00
W000527,U000527,29534.99,IDR,ACTIVE,2025-08-05 11:00:00,2026-04-15 11:00:00
W000528,U000528,122958.17,IDR,ACTIVE,2026-04-02 03:00:00,2026-08-23 00:00:00
W000529,U000529,92522.91,IDR,ACTIVE,2026-05-27 12:00:00,2026-08-23 00:00:00
W000530,U000530,28524.02,IDR,ACTIVE,2026-02-25 16:00:00,2026-08-23 00:00:00
W000531,U000531,36335.44,IDR,ACTIVE,2025-05-24 06:00:00,2025-06-04 06:00:00
W000532,U000532,116901.29,IDR,ACTIVE,2026-06-25 18:00:00,2026-08-23 00:00:00
W000533,U000533,11326.21,IDR,ACTIVE,2025-11-24 01:00:00,2026-04-28 01:00:00
W000534,U000534,8089.0,IDR,ACTIVE,2024-07-23 16:00:00,2025-05-10 16:00:00
W000535,U000535,73707.55,IDR,ACTIVE,2026-05-28 12:00:00,2026-08-23 00:00:00
W000536,U000536,68363.73,IDR,ACTIVE,2025-04-25 03:00:00,2025-11-14 03:00:00
W000537,U000537,80493.62,IDR,ACTIVE,2025-01-31 11:00:00,2025-02-20 11:00:00
W000538,U000538,68557.55,IDR,ACTIVE,2026-06-19 12:00:00,2026-08-23 00:00:00
W000539,U000539,95931.65,IDR,ACTIVE,2025-06-21 22:00:00,2026-08-23 00:00:00
W000540,U000540,213608.36,IDR,ACTIVE,2024-04-05 10:00:00,2024-07-11 10:00:00
W000541,U000541,62601.98,IDR,ACTIVE,2025-03-21 04:00:00,2026-05-28 04:00:00
W000542,U000542,15273.67,IDR,ACTIVE,2025-10-15 00:00:00,2026-06-13 00:00:00
W000543,U000543,10217.36,IDR,ACTIVE,2025-08-09 08:00:00,2026-08-23 00:00:00
W000544,U000544,44325.95,IDR,ACTIVE,2024-07-27 17:00:00,2025-11-08 17:00:00
W000545,U000545,45438.01,IDR,ACTIVE,2026-04-15 12:00:00,2026-08-23 00:00:00
W000546,U000546,17599.01,IDR,ACTIVE,2024-02-05 05:00:00,2024-09-03 05:00:00
W000547,U000547,6929.58,IDR,ACTIVE,2026-04-25 06:00:00,2026-08-23 00:00:00
W000548,U000548,41305.16,IDR,ACTIVE,2025-06-23 11:00:00,2026-08-14 11:00:00
W000549,U000549,340436.87,IDR,ACTIVE,2024-06-25 15:00:00,2024-10-31 15:00:00
W000550,U000550,91947.03,IDR,ACTIVE,2024-01-26 17:00:00,2024-08-16 17:00:00
W000551,U000551,84015.63,IDR,ACTIVE,2024-06-05 16:00:00,2025-06-21 16:00:00
W000552,U000552,52659.49,IDR,ACTIVE,2026-07-17 22:00:00,2026-08-23 00:00:00
W000553,U000553,44255.31,IDR,ACTIVE,2024-03-11 06:00:00,2024-12-31 06:00:00
W000554,U000554,101810.36,IDR,ACTIVE,2026-04-18 09:00:00,2026-08-23 00:00:00
W000555,U000555,19473.4,IDR,ACTIVE,2025-03-25 16:00:00,2025-07-15 16:00:00
W000556,U000556,463079.74,IDR,ACTIVE,2026-07-18 08:00:00,2026-08-23 00:00:00
W000557,U000557,20795.36,IDR,ACTIVE,2025-04-14 04:00:00,2026-03-25 04:00:00
W000558,U000558,111674.35,IDR,ACTIVE,2024-12-11 15:00:00,2025-08-31 15:00:00
