transaction_id,wallet_id,user_id,merchant_id,counterparty_user_id,transaction_type_id,payment_method_id,transaction_status_id,amount,transaction_timestamp,channel,reference_number,created_at
TX000182,W007331,U007331,M000897,,1,2,1,669716.61,2024-09-06 17:42:12,QRIS,REF-FF7B100266BC4EBF,2024-09-06 17:42:12
TX000183,W008797,U008797,M000437,,1,2,1,7196750.89,2025-10-03 20:26:46,WEB,REF-2B0C5A6AD0B34D02,2025-10-03 20:26:46
TX000184,W000782,U000782,,U007039,2,1,1,202241.9,2024-11-06 00:34:52,MOBILE_APP,REF-22BEA93292154FE8,2024-11-06 00:34:52
TX000185,W001145,U001145,M000605,,1,2,1,770209.85,2025-11-05 19:52:49,QRIS,REF-1F4C8EC49BB54317,2025-11-05 19:52:49
TX000186,W007065,U007065,M000679,,1,2,1,205099.02,2024-12-02 17:44:26,QRIS,REF-4B969572AD6A4045,2024-12-02 17:44:26
TX000187,W009710,U009710,M000339,,1,4,1,1801225.38,2026-06-01 13:02:50,WEB,REF-59DA91F7EF61478A,2026-06-01 13:02:50
TX000188,W005919,U005919,,,3,3,1,500000.0,2025-10-31 12:32:52,BANK,REF-4E33DFA432364068,2025-10-31 12:32:52
TX000189,W000761,U000761,M000300,,6,6,1,183795.68,2026-08-19 11:58:31,QRIS,REF-1AA2425E763D44DC,2026-08-19 11:58:31
TX000190,W003954,U003954,M000363,,1,2,2,1291198.53,2025-08-26 19:51:07,MOBILE_APP,REF-C41B513EC03F4EC6,2025-08-26 19:51:07
TX000191,W008399,U008399,M000786,,1,6,1,170622.87,2026-05-26 07:37:29,QRIS,REF-C6917E0E0834478B,2026-05-26 07:37:29
TX000192,W004806,U004806,M000060,,1,5,1,146558.32,2025-08-09 16:11:10,QRIS,REF-C7744064F10B4036,2025-08-09 16:11:10
TX000193,W008625,U008625,,,4,6,1,100000.0,2026-03-04 21:22:26,BANK,REF-50B247306EC84283,2026-03-04 21:22:26
TX000194,W003771,U003771,M000433,,1,3,1,598462.12,2026-05-27 08:54:56,MOBILE_APP,REF-78307BD9626A419A,2026-05-27 08:54:56
TX000195,W000081,U000081,M000957,,1,2,1,1401814.88,2025-01-03 17:14:21,QRIS,REF-FBE93EC3E67446DB,2025-01-03 17:14:21
TX000196,W002406,U002406,,,4,1,1,500000.0,2026-07-13 19:50:05,ATM,REF-80B839C266C546ED,2026-07-13 19:50:05
TX000197,W009401,U009401,M000662,,1,2,1,70418.62,2025-03-06 20:07:54,MOBILE_APP,REF-65A5C071B38D41EE,2025-03-06 20:07:54
TX000198,W009145,U009145,,U001138,2,1,1,257624.05,2026-05-12 07:34:36,MOBILE_APP,REF-8448AC6D70D64D34,2026-05-12 07:34:36
TX000199,W004062,U004062,M000027,,1,3,1,314714.5,2025-11-01 19:04:01,MOBILE_APP,REF-C0751929A66741F7,2025-11-01 19:04:01
TX000200,W002541,U002541,M000459,,6,1,1,1827878.33,2026-02-12 12:01:22,WEB,REF-70C7C457EBBB4022,2026-02-12 12:01:22
TX000201,W008536,U008536,M000082,,1,2,1,317883.69,2025-11-30 07:55:40,QRIS,REF-4771468C0C22467C,2025-11-30 07:55:40
TX000202,W009420,U009420,M000429,,6,1,1,658331.85,2026-02-14 11:45:21,ATM,REF-9B60D95165744B9D,2026-02-14 11:45:21
TX000203,W006177,U006177,M000132,,6,6,1,1761178.36,2025-12-12 22:02:37,ATM,REF-EFFDBBDAEEC940FD,2025-12-12 22:02:37
TX000204,W004188,U004188,,,3,3,1,5000000.0,2026-04-28 09:36:47,BANK,REF-75B0F7F0C2054B89,2026-04-28 09:36:47
TX000205,W006619,U006619,,U004357,2,1,1,323484.02,2025-12-30 10:33:21,MOBILE_APP,REF-02735A4AEF13424D,2025-12-30 10:33:21
TX000206,W003236,U003236,,,4,1,1,500000.0,2025-10-26 20:50:41,ATM,REF-7C722843AB684768,2025-10-26 20:50:41
TX000207,W004487,U004487,M000330,,1,6,1,750000.0,2026-06-26 14:39:20,WEB,REF-3083A63CBB2A4629,2026-06-26 14:39:20
TX000208,W004239,U004239,M000415,,1,2,1,732969.82,2025-01-25 13:55:54,WEB,REF-74CDB26379504AC7,2025-01-25 13:55:54
TX000209,W007813,U007813,,,3,4,1,20000.0,2025-02-14 15:15:14,MOBILE_APP,REF-142D57A68F77473C,2025-02-14 15:15:14
TX000210,W000686,U000686,,U004464,2,1,1,117943.68,2026-05-26 18:46:00,QRIS,REF-DA0267FA370E4BE1,2026-05-26 18:46:00
TX000211,W007477,U007477,M000099,,1,2,1,521215.22,2026-07-25 19:25:51,QRIS,REF-FF587C3F25FF4A81,2026-07-25 19:25:51
TX000212,W002484,U002484,M000239,,1,6,1,188080.91,2026-06-26 21:11:23,MOBILE_APP,REF-E3CB576AD0514589,2026-06-26 21:11:23
TX000213,W004055,U004055,,U002061,2,1,1,323663.21,2025-03-09 20:07:58,MOBILE_APP,REF-085ED8BCE4064E19,2025-03-09 20:07:58
TX000214,W008624,U008624,M000807,,1,2,1,153098.27,2026-08-12 09:05:37,QRIS,REF-4EC1BA3A5B9247F0,2026-08-12 09:05:37
TX000215,W004721,U004721,M000009,,1,6,1,8297273.83,2026-05-18 16:06:05,QRIS,REF-457D640074D7418B,2026-05-18 16:06:05
TX000216,W002230,U002230,,,4,6,1,50000.0,2026-07-03 12:22:08,BANK,REF-509F8EFBFA7A4BEB,2026-07-03 12:22:08
TX000217,W007998,U007998,,U001673,2,1,1,507730.63,2026-04-27 10:46:32,BANK,REF-18B9A6FA39B7429D,2026-04-27 10:46:32
TX000218,W008772,U008772,M000506,,1,1,1,799383.33,2026-05-17 19:18:06,MOBILE_APP,REF-CB1ED45E5B524E61,2026-05-17 19:18:06
TX000219,W004971,U004971,,U006843,2,1,1,246150.35,2026-07-12 09:22:26,MOBILE_APP,REF-B042542042B04FF2,2026-07-12 09:22:26
TX000220,W003874,U003874,M000457,,1,6,1,8025559.82,2026-06-21 19:02:40,QRIS,REF-594D3C68327442FA,2026-06-21 19:02:40
TX000221,W004272,U004272,M000766,,1,4,1,645837.85,2024-12-20 08:40:42,MOBILE_APP,REF-7EC1D0E0E0304CD2,2024-12-20 08:40:42
TX000222,W007780,U007780,M000195,,1,4,1,527348.45,2026-07-22 13:45:23,QRIS,REF-7348FCF4D9F04FC0,2026-07-22 13:45:23
TX000223,W001329,U001329,M000270,,6,1,3,1827793.28,2026-03-16 21:15:55,MOBILE_APP,REF-8B6E69B951244FC6,2026-03-16 21:15:55
TX000224,W005263,U005263,,,4,6,1,500000.0,2025-04-22 09:47:16,MOBILE_APP,REF-86138170F3694B76,2025-04-22 09:47:16
TX000225,W002710,U002710,M000121,,6,1,1,1069055.57,2026-03-15 20:34:56,MOBILE_APP,REF-94A14A5B65AC4BA2,2026-03-15 20:34:56
TX000226,W004924,U004924,,,3,6,1,2000000.0,2026-04-12 15:48:59,MOBILE_APP,REF-784F518E24934524,2026-04-12 15:48:59
TX000227,W006341,U006341,M000033,,1,2,1,307208.91,2026-02-08 21:31:19,QRIS,REF-C155E91C4F8D4E91,2026-02-08 21:31:19
TX000228,W009457,U009457,M000001,,1,6,2,578052.35,2026-02-11 18:41:09,MOBILE_APP,REF-C424D9348E9A491B,2026-02-11 18:41:09
TX000229,W006236,U006236,M000105,,1,6,1,2000000.0,2025-07-01 20:23:35,MOBILE_APP,REF-F3115571F3874150,2025-07-01 20:23:35
TX000230,W001609,U001609,,U001583,2,1,1,353087.58,2026-07-05 18:06:19,BANK,REF-17DACFE947EE498E,2026-07-05 18:06:19
TX000231,W008915,U008915,M000786,,6,3,1,1930679.5,2025-08-18 11:39:52,MOBILE_APP,REF-F9C56881099B4F4B,2025-08-18 11:39:52
TX000232,W004871,U004871,M000057,,1,6,1,602401.96,2026-07-08 12:32:38,WEB,REF-09CAF4864E454286,2026-07-08 12:32:38
TX000233,W006581,U006581,,U009046,2,1,1,176172.62,2026-02-08 08:27:00,ATM,REF-396C85BCF5784F92,2026-02-08 08:27:00
TX000234,W004097,U004097,,U004438,2,1,1,351080.39,2026-05-16 00:36:23,MOBILE_APP,REF-EE39705E38B445D8,2026-05-16 00:36:23
TX000235,W004459,U004459,M000616,,6,1,1,1036006.98,2026-04-21 21:57:24,MOBILE_APP,REF-AE08307AEE524F43,2026-04-21 21:57:24
TX000236,W009275,U009275,,U006039,2,1,1,2141956.13,2026-03-02 12:29:23,WEB,REF-CD776D3978C84ACE,2026-03-02 12:29:23
TX000237,W007020,U007020,,,3,6,1,500000.0,2025-12-01 21:10:15,MOBILE_APP,REF-3B00C302CB42464B,2025-12-01 21:10:15
TX000238,W000284,U000284,,U005372,2,1,1,174924.84,2026-05-15 19:05:48,ATM,REF-1AD6E79301CC4BAB,2026-05-15 19:05:48
TX000239,W002188,U002188,,U004813,2,1,1,1526758.13,2025-12-05 18:39:01,MOBILE_APP,REF-8124B26488A14D2B,2025-12-05 18:39:01
TX000240,W000416,U000416,,U000420,2,1,1,74657.57,2026-05-20 22:05:22,MOBILE_APP,REF-E3BDA1C286E8489B,2026-05-20 22:05:22
TX000241,W007909,U007909,,U004429,2,1,1,117392.49,2026-02-17 09:10:37,QRIS,REF-C5BB888B59724012,2026-02-17 09:10:37
TX000242,W002797,U002797,M000024,,1,2,1,97272.4,2026-04-07 13:47:06,QRIS,REF-401D2F63D25041CA,2026-04-07 13:47:06
TX000243,W007521,U007521,,,3,3,1,20000.0,2025-09-23 11:49:11,WEB,REF-D1263145C90042CA,2025-09-23 11:49:11
TX000244,W009701,U009701,M000304,,1,2,2,76861.95,2025-08-18 01:11:11,QRIS,REF-CE228FAE1FE8486F,2025-08-18 01:11:11
TX000245,W000401,U000401,,,4,6,1,200000.0,2026-03-23 09:59:08,ATM,REF-0C5A848F39A84535,2026-03-23 09:59:08
TX000246,W001387,U001387,M000675,,1,2,1,2000000.0,2026-07-08 15:41:23,WEB,REF-8DD4C1C81DA847B4,2026-07-08 15:41:23
TX000247,W007590,U007590,M000464,,1,2,1,3345910.55,2026-08-15 17:30:13,MOBILE_APP,REF-A88969E82FF34360,2026-08-15 17:30:13
TX000248,W004732,U004732,M000110,,1,3,1,251345.07,2026-05-27 19:15:28,MOBILE_APP,REF-81D40E5C1B024F23,2026-05-27 19:15:28
TX000249,W002443,U002443,,,3,6,1,5000000.0,2025-07-20 19:02:45,BANK,REF-E2D384F5965B4A9F,2025-07-20 19:02:45
TX000250,W003702,U003702,M000316,,1,6,1,353383.61,2025-02-26 09:40:13,QRIS,REF-6ED636F8E19E487E,2025-02-26 09:40:13
TX000251,W006393,U006393,M000730,,6,3,1,193569.21,2026-06-06 07:28:29,ATM,REF-D232B103B0C74181,2026-06-06 07:28:29
TX000252,W004163,U004163,,,4,1,1,1000000.0,2026-07-16 12:32:58,BANK,REF-3D0EFF7FDE28483B,2026-07-16 12:32:58
TX000253,W005896,U005896,M000211,,6,1,1,725025.18,2026-08-08 20:55:43,WEB,REF-A6B5D4D056374441,2026-08-08 20:55:43
TX000254,W005956,U005956,,U005223,2,1,1,990730.34,2026-06-03 05:20:34,MOBILE_APP,REF-15AEDC47BCFE45AD,2026-06-03 05:20:34
TX000255,W004045,U004045,M000809,,6,1,1,1600887.97,2025-05-14 11:40:47,WEB,REF-457CAA0178AE49BE,2025-05-14 11:40:47
TX000256,W009348,U009348,,U004428,2,1,1,219464.42,2025-05-25 16:07:20,WEB,REF-E5E3DB512CBE4B6C,2025-05-25 16:07:20
TX000257,W001727,U001727,,U000886,2,1,1,419873.64,2025-12-16 10:15:26,WEB,REF-EBF9395B591942D0,2025-12-16 10:15:26
TX000258,W004734,U004734,,,4,6,1,100000.0,2026-03-12 05:35:31,BANK,REF-74FFE95097384F80,2026-03-12 05:35:31
TX000259,W004701,U004701,M000239,,1,4,1,236203.47,2026-08-12 23:32:18,QRIS,REF-E2C326337A5B473D,2026-08-12 23:32:18
TX000260,W009149,U009149,M000757,,1,4,1,1110872.59,2026-04-29 18:02:27,QRIS,REF-1F55AF20A016455C,2026-04-29 18:02:27
TX000261,W004312,U004312,,,3,6,2,500000.0,2026-08-20 20:07:59,BANK,REF-E669EDFE47F94C1B,2026-08-20 20:07:59
TX000262,W004920,U004920,,,3,3,1,20000.0,2025-11-17 20:23:47,WEB,REF-A57239E496BD4F46,2025-11-17 20:23:47
TX000263,W009303,U009303,,U009487,2,1,1,763380.65,2026-06-17 20:43:24,MOBILE_APP,REF-9386C08E2828439D,2026-06-17 20:43:24
TX000264,W003148,U003148,M000257,,5,1,1,234718.42,2026-03-01 06:21:44,BANK,REF-B2E335D472494082,2026-03-01 06:21:44
TX000265,W007960,U007960,,U001654,2,1,1,475235.26,2026-08-13 22:43:03,MOBILE_APP,REF-3FDF7058D1BB4C60,2026-08-13 22:43:03
TX000266,W005348,U005348,,U008943,2,1,1,214299.08,2026-06-24 07:01:33,MOBILE_APP,REF-2B2C5A5501F04799,2026-06-24 07:01:33
TX000267,W000017,U000017,M000879,,1,6,1,148520.29,2025-06-16 20:36:21,QRIS,REF-2432A33DBD384F57,2025-06-16 20:36:21
TX000268,W008530,U008530,,U005689,2,1,1,286786.76,2026-03-17 20:21:17,QRIS,REF-3891E4B9FA0E41FC,2026-03-17 20:21:17
TX000269,W000111,U000111,M000640,,1,6,1,163126.58,2026-07-14 15:45:42,MOBILE_APP,REF-1AAF62B6FE144D7C,2026-07-14 15:45:42
TX000270,W002964,U002964,M000969,,6,1,1,270627.49,2026-03-28 21:22:15,BANK,REF-F481502DA3DC46C1,2026-03-28 21:22:15
TX000271,W007908,U007908,M000041,,1,2,1,1489513.85,2026-07-18 08:30:26,MOBILE_APP,REF-42DE2A8106A8426E,2026-07-18 08:30:26
TX000272,W008231,U008231,,U005802,2,1,1,1897923.57,2025-01-19 21:38:35,WEB,REF-07A10183D3C74423,2025-01-19 21:38:35
TX000273,W006495,U006495,M000564,,1,2,1,2154763.51,2026-06-22 13:03:22,QRIS,REF-4967333B55E04BE4,2026-06-22 13:03:22
TX000274,W001602,U001602,,U004530,2,1,1,620247.47,2026-08-05 21:33:15,QRIS,REF-2115BD48298C4305,2026-08-05 21:33:15
TX000275,W005046,U005046,M000999,,1,2,1,4323553.36,2026-05-19 19:29:23,QRIS,REF-A885B80CB18446C3,2026-05-19 19:29:23
TX000276,W005944,U005944,M000273,,1,3,1,337951.02,2026-04-01 09:43:03,QRIS,REF-62C3926CE1C54949,2026-04-01 09:43:03
TX000277,W002040,U002040,M000921,,1,6,1,2000000.0,2026-07-15 17:56:58,MOBILE_APP,REF-1138D2569FAD4A4E,2026-07-15 17:56:58
TX000278,W009659,U009659,M000346,,1,2,1,7299913.43,2025-10-24 10:40:12,MOBILE_APP,REF-2AAF5DD34CEB42D1,2025-10-24 10:40:12
TX000279,W007010,U007010,,,3,6,1,200000.0,2025-11-24 17:15:24,MOBILE_APP,REF-FE6AB1DA12BC41BA,2025-11-24 17:15:24
TX000280,W004902,U004902,,,4,1,1,50000.0,2025-07-31 09:09:56,MOBILE_APP,REF-537FA78BB70C49DE,2025-07-31 09:09:56
TX000281,W002019,U002019,,U004884,2,1,1,584283.07,2024-12-25 22:17:22,QRIS,REF-8EA6583E59154999,2024-12-25 22:17:22
TX000282,W009349,U009349,,U004714,2,1,1,330295.79,2025-08-16 09:02:40,QRIS,REF-DEC67499082849DC,2025-08-16 09:02:40
TX000283,W006373,U006373,M000027,,6,1,1,810380.34,2025-08-08 08:12:58,MOBILE_APP,REF-F726CFD7E288402B,2025-08-08 08:12:58
TX000284,W005020,U005020,,U000338,2,1,1,283569.88,2026-04-09 19:37:13,ATM,REF-0E22B4A4353C4458,2026-04-09 19:37:13
TX000285,W006931,U006931,M000424,,1,1,1,129209.53,2026-06-08 12:58:59,QRIS,REF-20B0A8C92083463D,2026-06-08 12:58:59
TX000286,W003234,U003234,M000309,,6,6,1,1649851.31,2026-05-12 08:26:24,MOBILE_APP,REF-F538981C29DE4EFD,2026-05-12 08:26:24
TX000287,W000883,U000883,M000385,,6,1,1,1964747.48,2026-07-13 18:31:28,MOBILE_APP,REF-7E673366CD244D0B,2026-07-13 18:31:28
TX000288,W003116,U003116,M000852,,6,1,1,67050.26,2026-05-16 11:02:16,MOBILE_APP,REF-0E3048261B9747F4,2026-05-16 11:02:16
TX000289,W005879,U005879,,U003147,2,1,1,149796.19,2025-08-30 13:40:18,MOBILE_APP,REF-211DE03CC4CD44D0,2025-08-30 13:40:18
TX000290,W006821,U006821,,U003162,2,1,1,601153.5,2026-05-25 08:51:14,MOBILE_APP,REF-5FB36BCF218D40A0,2026-05-25 08:51:14
TX000291,W001321,U001321,,U003468,2,1,1,120009.96,2025-11-15 10:40:50,QRIS,REF-5C3B3768FD514695,2025-11-15 10:40:50
TX000292,W001210,U001210,,,3,6,1,20000.0,2025-08-24 19:43:04,BANK,REF-DEB8C67C310741E2,2025-08-24 19:43:04
TX000293,W009099,U009099,M000121,,1,4,1,578709.1,2025-03-11 09:13:34,MOBILE_APP,REF-716B481562EF453E,2025-03-11 09:13:34
TX000294,W008014,U008014,M000485,,5,1,1,595043.94,2026-07-25 14:01:56,MOBILE_APP,REF-EC04FB29CB234C8C,2026-07-25 14:01:56
TX000295,W000551,U000551,M000948,,1,6,1,1000000.0,2026-07-03 14:31:50,QRIS,REF-B4E3CD36CDE94ABD,2026-07-03 14:31:50
TX000296,W009160,U009160,,,4,6,1,1000000.0,2026-04-05 17:50:52,BANK,REF-1C4C3CB1C9B940E4,2026-04-05 17:50:52
TX000297,W001542,U001542,M000866,,1,1,1,119591.27,2026-07-16 14:25:35,QRIS,REF-148797E8BD1A4C2D,2026-07-16 14:25:35
TX000298,W007421,U007421,M000926,,1,2,1,1668733.89,2026-03-31 16:59:26,MOBILE_APP,REF-182DF1FF18C24CF4,2026-03-31 16:59:26
TX000299,W006318,U006318,M000940,,6,3,1,1492414.0,2026-06-05 16:42:32,MOBILE_APP,REF-D456C2AD8ECA405C,2026-06-05 16:42:32
TX000300,W004889,U004889,,U001449,2,1,1,130638.55,2024-12-17 19:52:12,MOBILE_APP,REF-E8AD6C393DF24796,2024-12-17 19:52:12
TX000301,W007104,U007104,M000323,,1,1,1,371788.84,2026-07-04 21:34:13,QRIS,REF-A17933499B6942B5,2026-07-04 21:34:13
TX000302,W003689,U003689,,,4,6,1,100000.0,2026-03-12 15:04:42,BANK,REF-DA502D6CB08C4A45,2026-03-12 15:04:42
TX000303,W008035,U008035,M000132,,1,6,1,989688.29,2025-06-09 13:38:47,MOBILE_APP,REF-6966D1E176A543EC,2025-06-09 13:38:47
TX000304,W000731,U000731,M000106,,1,1,1,3836714.66,2025-06-29 22:03:23,QRIS,REF-BD469C4D2C814595,2025-06-29 22:03:23
TX000305,W004996,U004996,M000195,,1,3,1,934883.57,2026-05-25 19:17:24,QRIS,REF-50644C53315C48E3,2026-05-25 19:17:24
TX000306,W008466,U008466,M000616,,1,1,1,231074.95,2026-08-10 10:30:42,MOBILE_APP,REF-C18A2A8A8DF0414A,2026-08-10 10:30:42
TX000307,W004018,U004018,M000528,,1,3,1,342994.48,2026-06-21 09:15:37,MOBILE_APP,REF-44D01DB5D45942E5,2026-06-21 09:15:37
TX000308,W005187,U005187,,U002916,2,1,1,553051.97,2026-01-03 18:54:31,MOBILE_APP,REF-4FDDF26EE7154E42,2026-01-03 18:54:31
TX000309,W006022,U006022,,,3,6,1,50000.0,2026-08-20 19:33:00,WEB,REF-B620A03726BE4242,2026-08-20 19:33:00
TX000310,W005510,U005510,,U006042,2,1,1,111929.47,2025-11-22 15:42:59,MOBILE_APP,REF-2EED1815AEA14957,2025-11-22 15:42:59
TX000311,W008540,U008540,M000289,,1,2,1,367351.48,2025-12-03 11:09:55,QRIS,REF-E394D52D388A43B3,2025-12-03 11:09:55
TX000312,W000291,U000291,,,4,6,1,100000.0,2025-11-02 12:13:11,BANK,REF-1B09FC15CAAD49DE,2025-11-02 12:13:11
TX000313,W000579,U000579,M000160,,1,6,1,1855732.45,2025-02-22 19:58:46,WEB,REF-5F6565D03A6142AA,2025-02-22 19:58:46
TX000314,W009967,U009967,M000130,,1,2,1,53392.13,2026-08-07 17:03:54,MOBILE_APP,REF-6FDAF7786C2F47E9,2026-08-07 17:03:54
TX000315,W001811,U001811,,U005814,2,1,1,114291.74,2026-01-22 19:14:32,QRIS,REF-CE89CA9F268C40D0,2026-01-22 19:14:32
TX000316,W005297,U005297,M000693,,5,1,1,564807.91,2025-12-07 14:22:03,MOBILE_APP,REF-DB824E3E4D744926,2025-12-07 14:22:03
TX000317,W005663,U005663,M000095,,1,6,1,1463941.18,2026-05-13 18:05:52,MOBILE_APP,REF-3581AB3FF30F477C,2026-05-13 18:05:52
TX000318,W007643,U007643,,U001503,2,1,1,150890.49,2026-08-13 07:59:55,QRIS,REF-84A3AE5542104AC1,2026-08-13 07:59:55
TX000319,W004930,U004930,,U006870,2,1,1,176472.61,2025-03-31 22:24:50,MOBILE_APP,REF-47A093077ED8406A,2025-03-31 22:24:50
TX000320,W002271,U002271,M000299,,1,2,1,4615201.82,2024-12-25 10:26:31,QRIS,REF-FDA7CEABB54F47BC,2024-12-25 10:26:31
TX000321,W007823,U007823,M000762,,1,2,1,1472259.65,2025-07-27 22:52:16,QRIS,REF-302AAECCBFB9480D,2025-07-27 22:52:16
TX000322,W001472,U001472,M000080,,1,2,1,865409.73,2026-07-11 07:02:03,MOBILE_APP,REF-18EE1895893D4416,2026-07-11 07:02:03
TX000323,W002928,U002928,M000654,,1,5,1,15000000.0,2026-07-15 16:57:17,QRIS,REF-F73D0DB31D634132,2026-07-15 16:57:17
TX000324,W001690,U001690,M000202,,1,5,1,675500.73,2025-08-11 07:42:37,MOBILE_APP,REF-86DA73D681364050,2025-08-11 07:42:37
TX000325,W007809,U007809,,,3,4,1,1000000.0,2026-05-14 20:54:33,WEB,REF-A8DE24210A034BA2,2026-05-14 20:54:33
TX000326,W006629,U006629,,,3,6,1,100000.0,2026-04-13 11:08:23,MOBILE_APP,REF-49B43CC59E934882,2026-04-13 11:08:23
TX000327,W008056,U008056,M000345,,6,1,1,902422.11,2026-08-02 21:05:28,MOBILE_APP,REF-02CB67F3F5834666,2026-08-02 21:05:28
TX000328,W008001,U008001,M000756,,1,2,1,724958.92,2026-07-23 13:00:23,QRIS,REF-8D772AE73F4245CF,2026-07-23 13:00:23
TX000329,W003783,U003783,M000450,,1,2,1,437312.45,2026-04-19 21:26:22,QRIS,REF-3164E737DD4248FF,2026-04-19 21:26:22
TX000330,W006307,U006307,M000229,,6,1,1,942327.54,2026-08-03 09:31:12,MOBILE_APP,REF-1A6DB31374964E10,2026-08-03 09:31:12
TX000331,W004217,U004217,M000191,,6,6,1,995498.16,2026-08-06 11:34:35,BANK,REF-89583E54D03A4FAD,2026-08-06 11:34:35
TX000332,W009960,U009960,M000072,,1,1,3,325847.18,2026-07-28 22:01:48,MOBILE_APP,REF-3B59D222AF984C0F,2026-07-28 22:01:48
TX000333,W000508,U000508,M000929,,1,6,1,594392.7,2026-01-06 12:16:11,QRIS,REF-3F61FE2AB11F4BC3,2026-01-06 12:16:11
TX000334,W000364,U000364,M000921,,1,2,3,796541.03,2026-04-17 20:51:08,QRIS,REF-E81399008C2C416C,2026-04-17 20:51:08
TX000335,W007361,U007361,M000472,,1,5,1,8333184.73,2026-06-09 13:01:24,QRIS,REF-AC24520DD4D148AF,2026-06-09 13:01:24
TX000336,W006519,U006519,M000990,,6,3,1,206783.81,2025-05-23 08:23:42,QRIS,REF-D4B1A74320CC442A,2025-05-23 08:23:42
TX000337,W009539,U009539,,U008914,2,1,1,1040064.0,2026-02-02 23:48:30,QRIS,REF-A82E8953DF4A424D,2026-02-02 23:48:30
TX000338,W007739,U007739,M000299,,1,5,1,5746605.14,2024-09-25 11:06:08,MOBILE_APP,REF-2E87A12489D14B78,2024-09-25 11:06:08
TX000339,W008241,U008241,M000311,,1,5,1,1828462.34,2025-04-04 09:11:05,MOBILE_APP,REF-1C9449EA55E94A5E,2025-04-04 09:11:05
TX000340,W007931,U007931,,U007968,2,1,1,334314.82,2026-08-19 21:11:50,BANK,REF-AB9D7E7C9E774E48,2026-08-19 21:11:50
TX000341,W004154,U004154,M000771,,1,5,1,300000.0,2026-04-29 20:04:45,WEB,REF-0643C9C7D69B4ABC,2026-04-29 20:04:45
TX000342,W004198,U004198,,,3,3,1,500000.0,2024-08-04 05:42:47,MOBILE_APP,REF-7DE23D6300134E71,2024-08-04 05:42:47
TX000343,W007748,U007748,M000578,,1,6,1,130327.44,2025-06-20 16:12:27,WEB,REF-304A6E8779AF4702,2025-06-20 16:12:27
TX000344,W007863,U007863,M000110,,1,2,1,116625.93,2025-01-24 16:40:26,QRIS,REF-E4D2DE213F3B4866,2025-01-24 16:40:26
TX000345,W008601,U008601,M000970,,1,3,1,2760322.77,2026-08-20 10:40:47,QRIS,REF-16605FE3077E4DD3,2026-08-20 10:40:47
TX000346,W009285,U009285,M000616,,1,6,1,413605.08,2026-06-20 22:40:09,MOBILE_APP,REF-0AE315D077D74A88,2026-06-20 22:40:09
TX000347,W006289,U006289,,U002080,2,1,1,213310.62,2025-10-22 10:44:33,MOBILE_APP,REF-701A6BE5B6524A7E,2025-10-22 10:44:33
TX000348,W007397,U007397,M000892,,1,2,1,3000000.0,2026-05-29 19:05:19,MOBILE_APP,REF-807F9E8EB1C144C2,2026-05-29 19:05:19
TX000349,W005742,U005742,,U005639,2,1,1,804066.28,2026-07-09 19:58:50,MOBILE_APP,REF-493F089CBEC3428F,2026-07-09 19:58:50
TX000350,W000053,U000053,,,3,3,1,200000.0,2025-12-01 18:29:15,MOBILE_APP,REF-4D5173E732BA46FA,2025-12-01 18:29:15
TX000351,W003207,U003207,,,4,6,1,1000000.0,2025-10-07 07:38:59,BANK,REF-CDC50702614C47E7,2025-10-07 07:38:59
TX000352,W007809,U007809,,,3,6,1,100000.0,2026-03-20 11:14:54,MOBILE_APP,REF-0FEE68C91DE3415B,2026-03-20 11:14:54
TX000353,W004489,U004489,M000844,,1,2,1,4383641.8,2026-06-10 10:47:09,QRIS,REF-C591882D8EB94E9B,2026-06-10 10:47:09
TX000354,W008131,U008131,M000059,,1,6,2,7753456.73,2026-05-11 08:40:42,QRIS,REF-BA69D09920AE489C,2026-05-11 08:40:42
TX000355,W003791,U003791,M000287,,1,2,1,345016.01,2026-08-08 19:19:52,MOBILE_APP,REF-54EA486966804735,2026-08-08 19:19:52
TX000356,W006388,U006388,M000891,,1,5,1,500000.0,2026-05-06 07:24:16,WEB,REF-F5AC6261FFA94FE0,2026-05-06 07:24:16
TX000357,W007880,U007880,M000273,,1,2,1,124863.09,2026-08-07 16:54:21,MOBILE_APP,REF-3D9C8C1C065B45F3,2026-08-07 16:54:21
TX000358,W009301,U009301,M000119,,1,1,1,470707.42,2026-06-09 12:05:00,QRIS,REF-9A0E9F6A48C44145,2026-06-09 12:05:00
TX000359,W001153,U001153,M000950,,1,6,1,4303579.77,2025-07-18 10:08:53,WEB,REF-24CEA1901C344687,2025-07-18 10:08:53
TX000360,W002711,U002711,M000713,,1,2,1,602570.61,2026-01-26 13:22:56,MOBILE_APP,REF-541F282495FC4FDB,2026-01-26 13:22:56
TX000361,W009583,U009583,,,3,3,1,50000.0,2026-02-20 11:34:34,MOBILE_APP,REF-0287AE8B94BF4D4F,2026-02-20 11:34:34
TX000362,W002687,U002687,M000195,,1,6,1,412912.63,2026-08-18 08:33:26,MOBILE_APP,REF-515AF896506145BB,2026-08-18 08:33:26
TX000363,W006295,U006295,M000033,,1,2,1,874869.4,2026-02-14 22:14:09,QRIS,REF-3AA8472ACBCF42AC,2026-02-14 22:14:09
TX000364,W003886,U003886,,,3,3,1,200000.0,2026-08-16 20:06:04,MOBILE_APP,REF-446ADB6BB99344CF,2026-08-16 20:06:04
